timestamp,date,transaction_type,amount,account_id,account_name,status
2025-03-19 09:20:00,2025-03-19,Transfer,21031.07,1010,Accounts Receivable,Pending
2025-03-19 20:56:00,2025-03-19,Credit,36343.29,1007,Accounts Payable,Completed
2025-03-19 12:22:00,2025-03-19,Debit,7115.82,1007,Accounts Payable,Completed
2025-03-19 06:29:00,2025-03-19,Debit,19803.08,1006,Sales Revenue,Completed
2025-03-19 04:39:00,2025-03-19,Credit,43192.34,1008,Accounts Payable,Completed
2025-03-19 12:58:00,2025-03-19,Credit,16778.57,1005,Accounts Receivable,Completed
2025-03-19 22:43:00,2025-03-19,Credit,11037.42,1006,Salary Payable,Completed
2025-03-19 04:08:00,2025-03-19,Credit,9591.52,1008,Rent Expense,Failed
2025-03-19 04:32:00,2025-03-19,Credit,17650.15,1008,Sales Revenue,Pending
2025-03-20 10:49:00,2025-03-20,Transfer,27031.93,1009,Cash,Pending
2025-03-20 09:10:00,2025-03-20,Credit,40307.04,1005,Accounts Receivable,Pending
2025-03-20 22:03:00,2025-03-20,Credit,33707.66,1010,Rent Expense,Pending
2025-03-20 06:01:00,2025-03-20,Debit,49097.15,1004,COGS,Completed
2025-03-20 07:47:00,2025-03-20,Transfer,47199.7,1006,Capital,Failed
2025-03-20 17:38:00,2025-03-20,Debit,20996.89,1009,Rent Expense,Completed
2025-03-20 05:40:00,2025-03-20,Transfer,39464.45,1005,Accounts Payable,Failed
2025-03-21 14:26:00,2025-03-21,Debit,42165.84,1002,Rent Expense,Completed
2025-03-21 03:46:00,2025-03-21,Debit,794.99,1006,Accounts Payable,Completed
2025-03-21 05:49:00,2025-03-21,Transfer,34670.14,1005,Accounts Payable,Completed
2025-03-21 13:52:00,2025-03-21,Debit,18466.15,1009,COGS,Completed
2025-03-21 17:25:00,2025-03-21,Transfer,9948.47,1004,Salary Payable,Completed
2025-03-21 11:45:00,2025-03-21,Adjustment,46412.12,1010,Accounts Receivable,Pending
2025-03-21 19:39:00,2025-03-21,Credit,24792.97,1007,Sales Revenue,Failed
2025-03-22 13:03:00,2025-03-22,Credit,29688.45,1004,COGS,Failed
2025-03-22 06:33:00,2025-03-22,Transfer,29507.96,1002,Accounts Payable,Completed
2025-03-22 07:02:00,2025-03-22,Credit,24459.87,1005,Sales Revenue,Completed
2025-03-22 21:38:00,2025-03-22,Adjustment,47112.44,1001,Equipment,Failed
2025-03-22 09:47:00,2025-03-22,Transfer,26899.39,1010,Cash,Pending
2025-03-22 07:29:00,2025-03-22,Adjustment,1148.8,1003,Salaries Expense,Completed
2025-03-22 06:41:00,2025-03-22,Transfer,14210.34,1010,Cash,Failed
2025-03-22 06:57:00,2025-03-22,Credit,36300.47,1010,Accounts Receivable,Completed
2025-03-22 09:40:00,2025-03-22,Transfer,48387.97,1001,Rent Expense,Completed
2025-03-22 11:19:00,2025-03-22,Adjustment,32122.76,1001,Accounts Receivable,Completed
2025-03-22 03:49:00,2025-03-22,Transfer,4877.32,1001,Sales Revenue,Completed
2025-03-22 14:45:00,2025-03-22,Adjustment,17253.74,1003,Sales Revenue,Completed
2025-03-22 01:08:00,2025-03-22,Adjustment,38675.29,1005,Cash,Completed
2025-03-22 00:59:00,2025-03-22,Transfer,30772.94,1001,Equipment,Completed
2025-03-22 13:25:00,2025-03-22,Adjustment,8278.99,1002,COGS,Completed
2025-03-22 16:03:00,2025-03-22,Credit,24784.41,1009,Accounts Payable,Completed
2025-03-23 11:12:00,2025-03-23,Debit,3322.4,1004,Capital,Failed
2025-03-23 13:40:00,2025-03-23,Transfer,30766.02,1009,Capital,Failed
2025-03-23 12:16:00,2025-03-23,Transfer,8098.88,1006,Cash,Failed
2025-03-23 12:57:00,2025-03-23,Transfer,33452.7,1002,Cash,Completed
2025-03-23 20:34:00,2025-03-23,Debit,45479.65,1006,Rent Expense,Pending
2025-03-23 12:39:00,2025-03-23,Transfer,12039.6,1006,COGS,Completed
2025-03-23 18:23:00,2025-03-23,Adjustment,35826.41,1007,Accounts Payable,Pending
2025-03-23 22:02:00,2025-03-23,Adjustment,14247.56,1006,Accounts Receivable,Completed
2025-03-23 06:59:00,2025-03-23,Credit,13379.21,1006,Cash,Failed
2025-03-23 21:05:00,2025-03-23,Transfer,14825.15,1002,Equipment,Completed
2025-03-23 20:51:00,2025-03-23,Transfer,39273.01,1004,Rent Expense,Completed
2025-03-23 18:02:00,2025-03-23,Debit,29459.61,1009,Capital,Completed
2025-03-23 02:41:00,2025-03-23,Transfer,7171.2,1005,Equipment,Completed
2025-03-23 16:03:00,2025-03-23,Transfer,48297.95,1005,Rent Expense,Pending
2025-03-24 08:37:00,2025-03-24,Transfer,9646.51,1001,Cash,Completed
2025-03-24 06:34:00,2025-03-24,Credit,20377.82,1009,Accounts Payable,Completed
2025-03-24 19:03:00,2025-03-24,Credit,44476.99,1001,Equipment,Completed
2025-03-24 20:15:00,2025-03-24,Transfer,23165.72,1007,Sales Revenue,Pending
2025-03-24 03:20:00,2025-03-24,Adjustment,46428.99,1008,Capital,Completed
2025-03-24 14:11:00,2025-03-24,Debit,20952.44,1003,Capital,Pending
2025-03-24 19:28:00,2025-03-24,Credit,40453.13,1001,COGS,Pending
2025-03-24 08:14:00,2025-03-24,Adjustment,30293.87,1010,Capital,Completed
2025-03-24 12:28:00,2025-03-24,Debit,5658.45,1009,Sales Revenue,Completed
2025-03-24 23:55:00,2025-03-24,Adjustment,37331.36,1010,COGS,Completed
2025-03-24 00:26:00,2025-03-24,Debit,11871.43,1002,Accounts Payable,Completed
2025-03-24 10:24:00,2025-03-24,Transfer,23140.76,1008,COGS,Failed
2025-03-24 09:46:00,2025-03-24,Credit,2643.26,1007,Accounts Receivable,Completed
2025-03-24 22:39:00,2025-03-24,Adjustment,22466.11,1006,Accounts Receivable,Completed
2025-03-25 21:12:00,2025-03-25,Adjustment,7680.11,1003,Accounts Payable,Completed
2025-03-25 10:26:00,2025-03-25,Adjustment,30984.77,1001,Cash,Completed
2025-03-25 13:46:00,2025-03-25,Credit,25380.79,1009,Cash,Pending
2025-03-25 13:03:00,2025-03-25,Adjustment,24783.48,1010,Accounts Receivable,Failed
2025-03-25 04:49:00,2025-03-25,Transfer,13834.11,1009,Salaries Expense,Pending
2025-03-26 09:00:00,2025-03-26,Transfer,4978.98,1009,Salaries Expense,Pending
2025-03-26 11:24:00,2025-03-26,Transfer,34404.34,1008,COGS,Completed
2025-03-26 18:56:00,2025-03-26,Debit,41766.7,1010,Sales Revenue,Completed
2025-03-26 11:56:00,2025-03-26,Credit,9817.54,1002,COGS,Completed
2025-03-26 02:33:00,2025-03-26,Debit,22072.32,1006,Cash,Completed
2025-03-26 06:36:00,2025-03-26,Transfer,29836.33,1002,Accounts Payable,Pending
2025-03-26 11:16:00,2025-03-26,Transfer,3852.78,1006,Salary Payable,Pending
2025-03-26 06:45:00,2025-03-26,Transfer,37103.97,1007,Cash,Completed
2025-03-27 13:55:00,2025-03-27,Adjustment,13790.31,1007,Salaries Expense,Completed
2025-03-27 12:47:00,2025-03-27,Adjustment,6932.23,1004,Equipment,Failed
2025-03-27 13:32:00,2025-03-27,Adjustment,19167.94,1005,Salary Payable,Completed
2025-03-27 23:26:00,2025-03-27,Credit,42000.94,1001,Equipment,Completed
2025-03-27 16:53:00,2025-03-27,Transfer,40223.02,1010,Accounts Payable,Completed
2025-03-27 05:35:00,2025-03-27,Debit,19391.19,1007,Equipment,Completed
2025-03-27 04:14:00,2025-03-27,Credit,8255.98,1008,COGS,Failed
2025-03-27 22:56:00,2025-03-27,Transfer,18270.64,1008,COGS,Completed
2025-03-27 05:41:00,2025-03-27,Transfer,24529.36,1006,Capital,Failed
2025-03-27 21:32:00,2025-03-27,Credit,47640.4,1009,Cash,Completed
2025-03-27 19:02:00,2025-03-27,Transfer,49461.67,1006,Rent Expense,Failed
2025-03-27 02:01:00,2025-03-27,Adjustment,42036.25,1007,Cash,Completed
2025-03-28 16:36:00,2025-03-28,Debit,3056.43,1010,Accounts Receivable,Pending
2025-03-28 02:06:00,2025-03-28,Adjustment,36355.04,1002,Capital,Completed
2025-03-28 00:12:00,2025-03-28,Debit,21153.92,1005,Capital,Failed
2025-03-28 07:28:00,2025-03-28,Transfer,13833.48,1010,Rent Expense,Completed
2025-03-28 00:13:00,2025-03-28,Transfer,40921.8,1009,Equipment,Completed
2025-03-28 10:23:00,2025-03-28,Credit,16487.21,1001,Capital,Completed
2025-03-29 00:56:00,2025-03-29,Debit,36737.44,1008,Equipment,Completed
2025-03-29 08:26:00,2025-03-29,Transfer,40185.86,1001,Rent Expense,Completed
2025-03-29 07:24:00,2025-03-29,Debit,21737.68,1003,Accounts Receivable,Failed
2025-03-29 17:38:00,2025-03-29,Transfer,24226.95,1010,Sales Revenue,Completed
2025-03-29 23:15:00,2025-03-29,Credit,15865.97,1002,Sales Revenue,Completed
2025-03-29 10:14:00,2025-03-29,Credit,42444.11,1007,Equipment,Completed
2025-03-30 00:12:00,2025-03-30,Credit,31282.22,1009,COGS,Completed
2025-03-30 13:42:00,2025-03-30,Transfer,31201.91,1009,COGS,Completed
2025-03-30 13:55:00,2025-03-30,Transfer,46506.65,1010,Salary Payable,Failed
2025-03-30 00:58:00,2025-03-30,Debit,18636.87,1009,Salary Payable,Completed
2025-03-30 09:12:00,2025-03-30,Debit,13842.26,1002,COGS,Failed
2025-03-30 06:17:00,2025-03-30,Adjustment,1763.16,1005,Accounts Receivable,Pending
2025-03-30 04:21:00,2025-03-30,Transfer,39408.21,1006,Equipment,Failed
2025-03-30 01:10:00,2025-03-30,Adjustment,47708.3,1009,Accounts Receivable,Completed
2025-03-30 03:50:00,2025-03-30,Credit,21000.09,1008,Sales Revenue,Completed
2025-03-30 19:59:00,2025-03-30,Adjustment,27607.4,1010,Cash,Failed
2025-03-30 21:10:00,2025-03-30,Adjustment,2114.98,1003,COGS,Pending
2025-03-30 17:15:00,2025-03-30,Adjustment,14503.73,1003,Sales Revenue,Completed
2025-03-30 15:58:00,2025-03-30,Transfer,41867.09,1001,Salary Payable,Completed
2025-03-30 04:36:00,2025-03-30,Adjustment,8886.51,1007,Equipment,Pending
2025-03-30 07:13:00,2025-03-30,Debit,4241.69,1003,Accounts Payable,Completed
2025-03-31 08:49:00,2025-03-31,Credit,42205.25,1009,Salaries Expense,Completed
2025-03-31 00:43:00,2025-03-31,Transfer,46374.52,1001,Accounts Receivable,Completed
2025-03-31 10:37:00,2025-03-31,Transfer,17345.35,1002,Salary Payable,Completed
2025-03-31 14:56:00,2025-03-31,Debit,27868.21,1002,Salaries Expense,Failed
2025-03-31 21:51:00,2025-03-31,Credit,31955.63,1008,Sales Revenue,Pending
2025-03-31 08:23:00,2025-03-31,Adjustment,2738.44,1007,Salary Payable,Completed
2025-03-31 23:08:00,2025-03-31,Debit,25800.66,1004,Capital,Completed
2025-03-31 21:55:00,2025-03-31,Adjustment,29355.93,1001,Capital,Completed
2025-03-31 16:56:00,2025-03-31,Credit,19343.63,1005,Cash,Completed
2025-03-31 15:48:00,2025-03-31,Transfer,45037.18,1005,Accounts Receivable,Completed
2025-03-31 23:58:00,2025-03-31,Debit,47078.42,1004,COGS,Pending
2025-04-01 01:15:00,2025-04-01,Adjustment,8619.59,1006,Rent Expense,Completed
2025-04-01 13:16:00,2025-04-01,Debit,33590.57,1004,Cash,Failed
2025-04-01 09:42:00,2025-04-01,Credit,15264.1,1006,Rent Expense,Completed
2025-04-01 21:53:00,2025-04-01,Transfer,23531.6,1002,Equipment,Completed
2025-04-01 20:03:00,2025-04-01,Debit,37778.08,1009,COGS,Failed
2025-04-01 17:29:00,2025-04-01,Credit,12992.16,1001,Accounts Payable,Completed
2025-04-01 05:25:00,2025-04-01,Debit,49049.71,1003,COGS,Completed
2025-04-01 11:46:00,2025-04-01,Debit,4224.78,1002,Cash,Completed
2025-04-01 22:56:00,2025-04-01,Debit,15841.91,1005,Salaries Expense,Failed
2025-04-01 19:02:00,2025-04-01,Debit,12264.05,1002,Capital,Completed
2025-04-01 10:46:00,2025-04-01,Debit,19708.26,1007,Salaries Expense,Completed
2025-04-01 03:52:00,2025-04-01,Adjustment,12792.52,1001,Rent Expense,Completed
2025-04-02 11:34:00,2025-04-02,Adjustment,6586.93,1003,Equipment,Completed
2025-04-02 16:59:00,2025-04-02,Credit,3140.66,1001,Salaries Expense,Completed
2025-04-02 01:49:00,2025-04-02,Adjustment,2598.06,1006,Salary Payable,Completed
2025-04-02 11:57:00,2025-04-02,Adjustment,10000.9,1010,COGS,Completed
2025-04-02 09:42:00,2025-04-02,Debit,30214.0,1006,Cash,Failed
2025-04-02 03:02:00,2025-04-02,Credit,1445.96,1003,Salaries Expense,Pending
2025-04-02 05:45:00,2025-04-02,Credit,31172.23,1005,Cash,Pending
2025-04-02 16:49:00,2025-04-02,Debit,4810.96,1006,Accounts Payable,Completed
2025-04-02 23:10:00,2025-04-02,Adjustment,34077.16,1003,COGS,Pending
2025-04-02 21:37:00,2025-04-02,Credit,16825.83,1009,Sales Revenue,Completed
2025-04-02 06:33:00,2025-04-02,Debit,36755.16,1001,COGS,Completed
2025-04-03 03:29:00,2025-04-03,Transfer,49319.21,1005,Cash,Completed
2025-04-03 10:27:00,2025-04-03,Debit,3395.91,1003,Rent Expense,Completed
2025-04-03 16:23:00,2025-04-03,Adjustment,7982.15,1009,Accounts Payable,Completed
2025-04-03 06:00:00,2025-04-03,Adjustment,35360.58,1005,Rent Expense,Completed
2025-04-03 19:52:00,2025-04-03,Debit,35583.54,1001,Capital,Completed
2025-04-03 01:30:00,2025-04-03,Transfer,38506.17,1006,Accounts Payable,Pending
2025-04-03 17:26:00,2025-04-03,Adjustment,41187.21,1009,Sales Revenue,Completed
2025-04-04 19:59:00,2025-04-04,Credit,49186.15,1006,Accounts Payable,Completed
2025-04-04 19:23:00,2025-04-04,Adjustment,4394.7,1001,COGS,Completed
2025-04-04 08:29:00,2025-04-04,Transfer,19325.04,1004,Salaries Expense,Failed
2025-04-04 17:40:00,2025-04-04,Credit,7604.72,1008,Salaries Expense,Completed
2025-04-04 23:08:00,2025-04-04,Credit,34728.97,1003,Equipment,Completed
2025-04-04 12:06:00,2025-04-04,Debit,36435.67,1006,Accounts Payable,Failed
2025-04-04 15:48:00,2025-04-04,Credit,32296.72,1002,Rent Expense,Completed
2025-04-04 16:33:00,2025-04-04,Transfer,23562.37,1006,Salary Payable,Pending
2025-04-04 21:55:00,2025-04-04,Adjustment,7114.83,1010,Salaries Expense,Completed
2025-04-04 16:55:00,2025-04-04,Debit,48810.18,1010,Sales Revenue,Failed
2025-04-04 22:34:00,2025-04-04,Adjustment,37807.52,1004,Accounts Payable,Completed
2025-04-05 03:47:00,2025-04-05,Credit,24679.79,1005,Rent Expense,Pending
2025-04-05 00:22:00,2025-04-05,Debit,35136.83,1001,Equipment,Completed
2025-04-05 20:01:00,2025-04-05,Transfer,39719.29,1008,Capital,Completed
2025-04-05 09:55:00,2025-04-05,Debit,45741.85,1002,Rent Expense,Completed
2025-04-05 03:27:00,2025-04-05,Transfer,19363.52,1004,Capital,Pending
2025-04-05 06:01:00,2025-04-05,Transfer,49626.98,1005,Accounts Payable,Pending
2025-04-05 22:40:00,2025-04-05,Credit,19933.04,1007,Rent Expense,Completed
2025-04-05 12:25:00,2025-04-05,Debit,30402.46,1009,Salaries Expense,Pending
2025-04-05 22:58:00,2025-04-05,Credit,27408.45,1002,Sales Revenue,Completed
2025-04-05 16:53:00,2025-04-05,Credit,40762.96,1007,Salaries Expense,Completed
2025-04-05 03:53:00,2025-04-05,Credit,802.9,1001,Sales Revenue,Completed
2025-04-05 12:48:00,2025-04-05,Debit,25094.23,1003,Equipment,Failed
2025-04-05 07:56:00,2025-04-05,Debit,13813.78,1005,Equipment,Completed
2025-04-05 19:11:00,2025-04-05,Transfer,26664.37,1002,Equipment,Completed
2025-04-06 16:54:00,2025-04-06,Credit,34667.96,1010,COGS,Completed
2025-04-06 17:49:00,2025-04-06,Transfer,31289.64,1004,COGS,Completed
2025-04-06 16:15:00,2025-04-06,Adjustment,34908.37,1007,Equipment,Completed
2025-04-06 15:28:00,2025-04-06,Credit,21607.04,1009,Capital,Completed
2025-04-06 12:40:00,2025-04-06,Debit,44718.74,1004,Salary Payable,Completed
2025-04-06 15:58:00,2025-04-06,Credit,22275.56,1003,Equipment,Completed
2025-04-06 02:50:00,2025-04-06,Transfer,5669.7,1001,Accounts Receivable,Completed
2025-04-07 10:42:00,2025-04-07,Adjustment,1306.69,1009,Accounts Payable,Failed
2025-04-07 21:09:00,2025-04-07,Debit,7412.45,1002,Salaries Expense,Completed
2025-04-07 07:54:00,2025-04-07,Transfer,36901.91,1007,Accounts Payable,Failed
2025-04-07 01:35:00,2025-04-07,Transfer,45755.54,1003,Equipment,Pending
2025-04-07 09:09:00,2025-04-07,Transfer,3401.64,1005,Salary Payable,Completed
2025-04-07 20:20:00,2025-04-07,Adjustment,7097.26,1003,Cash,Completed
2025-04-07 02:42:00,2025-04-07,Adjustment,46893.0,1002,Capital,Pending
2025-04-08 14:17:00,2025-04-08,Credit,49253.24,1002,Capital,Pending
2025-04-08 21:56:00,2025-04-08,Adjustment,22440.44,1004,Accounts Receivable,Completed
2025-04-08 05:39:00,2025-04-08,Transfer,2926.14,1007,Equipment,Completed
2025-04-08 13:35:00,2025-04-08,Credit,43590.31,1009,COGS,Completed
2025-04-08 12:48:00,2025-04-08,Adjustment,33798.5,1004,Capital,Completed
2025-04-08 20:13:00,2025-04-08,Credit,12949.88,1004,Capital,Completed
2025-04-08 16:37:00,2025-04-08,Adjustment,23534.79,1009,Sales Revenue,Completed
2025-04-08 02:12:00,2025-04-08,Debit,35841.4,1008,Equipment,Failed
2025-04-08 08:53:00,2025-04-08,Credit,41908.5,1002,Cash,Pending
2025-04-08 12:16:00,2025-04-08,Transfer,45904.92,1008,Rent Expense,Failed
2025-04-08 10:50:00,2025-04-08,Adjustment,34007.08,1009,Cash,Completed
2025-04-08 20:43:00,2025-04-08,Adjustment,6615.49,1003,Equipment,Pending
2025-04-09 22:01:00,2025-04-09,Transfer,41013.66,1007,Salaries Expense,Failed
2025-04-09 16:15:00,2025-04-09,Credit,4032.39,1007,Accounts Payable,Pending
2025-04-09 10:05:00,2025-04-09,Transfer,5324.8,1007,Salary Payable,Pending
2025-04-09 17:04:00,2025-04-09,Debit,38073.05,1007,Rent Expense,Failed
2025-04-09 23:35:00,2025-04-09,Debit,28277.28,1008,Cash,Completed
2025-04-09 20:34:00,2025-04-09,Debit,12516.4,1003,Accounts Payable,Completed
2025-04-09 01:02:00,2025-04-09,Debit,30101.39,1009,Salary Payable,Completed
2025-04-09 16:20:00,2025-04-09,Debit,15341.76,1006,Salaries Expense,Completed
2025-04-09 05:01:00,2025-04-09,Debit,31624.73,1007,Salaries Expense,Completed
2025-04-09 15:47:00,2025-04-09,Credit,31271.69,1006,Rent Expense,Failed
2025-04-09 07:32:00,2025-04-09,Adjustment,33516.15,1001,Equipment,Completed
2025-04-09 05:07:00,2025-04-09,Credit,25737.39,1003,COGS,Failed
2025-04-09 13:35:00,2025-04-09,Debit,46853.92,1001,Salary Payable,Failed
2025-04-10 17:29:00,2025-04-10,Transfer,17957.53,1007,Salary Payable,Completed
2025-04-10 11:47:00,2025-04-10,Transfer,10825.85,1008,Salaries Expense,Completed
2025-04-10 22:27:00,2025-04-10,Adjustment,6140.18,1005,Cash,Pending
2025-04-10 21:41:00,2025-04-10,Credit,21513.91,1005,Equipment,Completed
2025-04-10 00:21:00,2025-04-10,Debit,16623.39,1005,Salary Payable,Completed
2025-04-10 18:19:00,2025-04-10,Debit,18056.07,1007,Equipment,Failed
2025-04-10 03:50:00,2025-04-10,Debit,38887.86,1010,Equipment,Pending
2025-04-10 04:37:00,2025-04-10,Credit,45303.13,1008,Salary Payable,Completed
2025-04-10 19:10:00,2025-04-10,Debit,28846.12,1002,Equipment,Completed
2025-04-10 00:23:00,2025-04-10,Adjustment,38181.87,1003,Salary Payable,Completed
2025-04-10 22:43:00,2025-04-10,Transfer,5131.22,1003,Equipment,Completed
2025-04-10 07:05:00,2025-04-10,Credit,2672.36,1006,Salaries Expense,Completed
2025-04-10 10:21:00,2025-04-10,Credit,18309.66,1001,COGS,Failed
2025-04-10 04:58:00,2025-04-10,Debit,3460.74,1008,Salaries Expense,Pending
2025-04-10 08:17:00,2025-04-10,Debit,35580.46,1004,Accounts Payable,Completed
2025-04-10 01:42:00,2025-04-10,Credit,26651.09,1004,COGS,Completed
2025-04-10 17:36:00,2025-04-10,Debit,3860.57,1001,Cash,Completed
2025-04-10 19:59:00,2025-04-10,Credit,18197.04,1009,Cash,Completed
2025-04-10 22:05:00,2025-04-10,Adjustment,40488.65,1002,Rent Expense,Pending
2025-04-10 22:17:00,2025-04-10,Credit,11237.22,1003,Sales Revenue,Failed
2025-04-11 22:10:00,2025-04-11,Adjustment,38512.15,1008,Equipment,Completed
2025-04-11 16:10:00,2025-04-11,Debit,23146.51,1009,Salary Payable,Completed
2025-04-11 14:01:00,2025-04-11,Adjustment,16765.81,1002,Rent Expense,Completed
2025-04-11 14:42:00,2025-04-11,Debit,21800.63,1006,Accounts Receivable,Failed
2025-04-11 13:39:00,2025-04-11,Credit,8297.89,1005,Salaries Expense,Completed
2025-04-11 20:44:00,2025-04-11,Transfer,42424.13,1006,Rent Expense,Completed
2025-04-11 06:27:00,2025-04-11,Transfer,37588.91,1005,Accounts Payable,Pending
2025-04-11 09:39:00,2025-04-11,Debit,29797.34,1005,Salary Payable,Pending
2025-04-11 16:49:00,2025-04-11,Debit,48353.5,1008,Salary Payable,Pending
2025-04-11 10:02:00,2025-04-11,Credit,23371.44,1003,Sales Revenue,Completed
2025-04-11 08:17:00,2025-04-11,Credit,20762.22,1007,Cash,Failed
2025-04-11 19:24:00,2025-04-11,Transfer,15282.7,1003,Capital,Pending
2025-04-11 07:24:00,2025-04-11,Adjustment,21864.37,1004,Salary Payable,Pending
2025-04-11 06:29:00,2025-04-11,Credit,34617.86,1002,Salaries Expense,Pending
2025-04-11 03:46:00,2025-04-11,Transfer,7938.72,1007,Salary Payable,Completed
2025-04-11 14:19:00,2025-04-11,Credit,28413.82,1003,Capital,Completed
2025-04-11 23:25:00,2025-04-11,Adjustment,14920.39,1008,Cash,Completed
2025-04-11 07:56:00,2025-04-11,Debit,41026.14,1001,Accounts Payable,Failed
2025-04-11 08:12:00,2025-04-11,Debit,31322.18,1005,Capital,Completed
2025-04-12 00:04:00,2025-04-12,Credit,10317.01,1009,Salaries Expense,Completed
2025-04-12 07:40:00,2025-04-12,Credit,34398.04,1003,Cash,Failed
2025-04-12 08:38:00,2025-04-12,Debit,47122.2,1005,Cash,Completed
2025-04-12 19:26:00,2025-04-12,Adjustment,16365.57,1009,COGS,Completed
2025-04-12 07:13:00,2025-04-12,Debit,10722.47,1001,Salaries Expense,Completed
2025-04-13 22:50:00,2025-04-13,Credit,33801.42,1003,Cash,Failed
2025-04-13 16:13:00,2025-04-13,Debit,28673.03,1005,Cash,Pending
2025-04-13 21:30:00,2025-04-13,Debit,23370.63,1009,Accounts Receivable,Failed
2025-04-13 16:51:00,2025-04-13,Credit,38442.6,1001,Rent Expense,Pending
2025-04-13 03:59:00,2025-04-13,Debit,49848.83,1006,Salaries Expense,Failed
2025-04-13 17:45:00,2025-04-13,Debit,14385.15,1007,Rent Expense,Pending
2025-04-13 12:24:00,2025-04-13,Adjustment,34431.94,1005,Salary Payable,Pending
2025-04-13 22:33:00,2025-04-13,Adjustment,3612.45,1004,Cash,Completed
2025-04-13 19:10:00,2025-04-13,Adjustment,36530.1,1006,COGS,Failed
2025-04-13 22:54:00,2025-04-13,Transfer,8599.43,1005,Salary Payable,Completed
2025-04-13 07:20:00,2025-04-13,Transfer,20360.41,1008,Cash,Completed
2025-04-13 21:49:00,2025-04-13,Debit,41400.66,1006,Rent Expense,Completed
2025-04-13 01:26:00,2025-04-13,Adjustment,41594.69,1007,Sales Revenue,Pending
2025-04-13 03:12:00,2025-04-13,Debit,31915.0,1008,Equipment,Completed
2025-04-13 07:24:00,2025-04-13,Transfer,11777.99,1001,Cash,Failed
2025-04-14 04:07:00,2025-04-14,Adjustment,35643.8,1004,Equipment,Failed
2025-04-14 07:42:00,2025-04-14,Adjustment,39460.78,1005,Capital,Completed
2025-04-14 12:54:00,2025-04-14,Adjustment,9893.78,1001,Capital,Completed
2025-04-14 19:00:00,2025-04-14,Debit,48351.84,1004,Capital,Pending
2025-04-14 18:03:00,2025-04-14,Credit,12515.78,1009,COGS,Failed
2025-04-14 15:58:00,2025-04-14,Credit,8788.53,1006,Salary Payable,Failed
2025-04-14 18:22:00,2025-04-14,Adjustment,45785.62,1010,Rent Expense,Completed
2025-04-14 22:27:00,2025-04-14,Transfer,32168.96,1010,Rent Expense,Pending
2025-04-14 04:53:00,2025-04-14,Credit,33521.12,1009,Accounts Receivable,Completed
2025-04-15 10:21:00,2025-04-15,Credit,11909.86,1008,Salary Payable,Completed
2025-04-15 06:04:00,2025-04-15,Transfer,13948.12,1005,Rent Expense,Pending
2025-04-15 21:30:00,2025-04-15,Debit,37561.11,1010,Salaries Expense,Completed
2025-04-15 11:47:00,2025-04-15,Credit,13120.4,1004,Salaries Expense,Completed
2025-04-15 09:57:00,2025-04-15,Debit,11568.03,1009,Salaries Expense,Completed
2025-04-15 21:23:00,2025-04-15,Adjustment,49677.2,1006,Equipment,Completed
2025-04-15 19:35:00,2025-04-15,Adjustment,29381.51,1005,Rent Expense,Failed
2025-04-15 08:16:00,2025-04-15,Adjustment,18504.51,1001,Accounts Receivable,Completed
2025-04-15 14:06:00,2025-04-15,Transfer,38407.74,1007,Salary Payable,Failed
2025-04-15 18:34:00,2025-04-15,Transfer,46203.1,1005,Salaries Expense,Completed
2025-04-15 08:33:00,2025-04-15,Transfer,42674.2,1002,Sales Revenue,Pending
2025-04-15 19:42:00,2025-04-15,Debit,14363.7,1008,Accounts Receivable,Pending
2025-04-16 21:48:00,2025-04-16,Transfer,37586.18,1004,Sales Revenue,Completed
2025-04-16 19:01:00,2025-04-16,Adjustment,15896.08,1001,Accounts Receivable,Completed
2025-04-16 21:11:00,2025-04-16,Credit,43130.19,1008,Sales Revenue,Completed
2025-04-16 10:26:00,2025-04-16,Adjustment,43881.0,1001,Capital,Failed
2025-04-16 10:06:00,2025-04-16,Credit,30559.61,1010,Rent Expense,Failed
2025-04-16 21:34:00,2025-04-16,Adjustment,48091.6,1001,Salaries Expense,Completed
2025-04-16 23:44:00,2025-04-16,Credit,5056.66,1008,Equipment,Completed
2025-04-16 02:00:00,2025-04-16,Credit,43875.76,1008,Rent Expense,Pending
2025-04-16 11:09:00,2025-04-16,Adjustment,32365.41,1008,Rent Expense,Pending
2025-04-16 10:00:00,2025-04-16,Transfer,3694.38,1001,Rent Expense,Pending
2025-04-16 03:56:00,2025-04-16,Transfer,6795.36,1003,Salaries Expense,Completed
2025-04-16 11:00:00,2025-04-16,Transfer,9535.53,1001,Equipment,Completed
2025-04-16 17:21:00,2025-04-16,Adjustment,7231.27,1001,Equipment,Completed
2025-04-16 13:19:00,2025-04-16,Transfer,46433.56,1004,Equipment,Completed
2025-04-16 04:02:00,2025-04-16,Credit,27299.36,1004,Cash,Pending
2025-04-17 05:09:00,2025-04-17,Adjustment,2610.7,1003,Accounts Receivable,Failed
2025-04-17 07:02:00,2025-04-17,Debit,23800.84,1010,Capital,Pending
2025-04-17 07:27:00,2025-04-17,Adjustment,23846.78,1001,Cash,Pending
2025-04-17 22:35:00,2025-04-17,Transfer,41916.76,1003,Accounts Payable,Completed
2025-04-17 07:28:00,2025-04-17,Adjustment,15539.8,1001,Rent Expense,Completed
2025-04-17 23:17:00,2025-04-17,Adjustment,29781.23,1009,Salary Payable,Completed
